1|cloud|بادل|White or grey shapes in the sky|A big cloud covered the sun.
1|fire|آگ|Hot bright flames|Do not touch the fire.
1|earth|زمین|The planet where we live|We must keep the earth clean.
1|tree|درخت|A tall plant with a trunk|A tall tree stands near our gate.
1|flower|پھول|The colourful part of a plant|She picked a yellow flower.
1|grass|گھاس|Green plants that cover the ground|The grass is wet in the morning.
1|leaf|پتہ|A flat green part of a plant|One dry leaf fell on my book.
1|river|دریا|A long stream of water|The river flows past our village.
1|sea|سمندر|A very large area of salt water|We saw the sea for the first time.
1|mountain|پہاڑ|A very high hill|Snow covers the mountain in winter.
1|road|سڑک|A hard path for cars|This road leads to the market.
1|city|شہر|A large town|Lahore is a very old city.
1|village|گاؤں|A small place in the countryside|My grandparents live in a village.
1|country|ملک|A nation with its own government|Pakistan is my country.
1|garden|باغ|A place where plants grow|We sit in the garden every evening.
1|market|بازار|A place where things are sold|The market is busy on Sunday.
1|shop|دکان|A place that sells things|This shop opens at nine.
1|hospital|ہسپتال|A place where sick people are treated|The hospital is near the bus stop.
1|office|دفتر|A place where people work|My father leaves for the office early.
1|room|کمرہ|A part of a building with walls|My room is small but tidy.
1|door|دروازہ|The part you open to enter|Please close the door quietly.
1|window|کھڑکی|A glass opening in a wall|Open the window for fresh air.
1|wall|دیوار|The side of a room or building|We painted the wall white.
1|floor|فرش|The surface you walk on inside|The floor is cold in winter.
1|table|میز|A flat surface on legs|Put the plates on the table.
1|chair|کرسی|A seat for one person|Please take this chair.
1|bed|بستر|Furniture for sleeping|I make my bed every morning.
1|kitchen|باورچی خانہ|The room where food is cooked|The kitchen smells wonderful.
1|key|چابی|A metal tool that opens a lock|I lost the key to my room.
1|bread|روٹی|A basic food made from flour|We eat bread with every meal.
1|rice|چاول|Small white grains used as food|She cooked rice for lunch.
1|milk|دودھ|A white drink from cows|Drink your milk before it gets cold.
1|egg|انڈا|A round food from a hen|I eat one boiled egg daily.
1|meat|گوشت|Food from animals|The meat is cooking slowly.
1|fruit|پھل|Sweet food from plants|Fresh fruit is good for health.
1|apple|سیب|A round red or green fruit|An apple a day keeps you healthy.
1|banana|کیلا|A long yellow fruit|He ate a banana after running.
1|mango|آم|A sweet orange fruit|Mango is my favourite fruit.
1|vegetable|سبزی|A plant used as food|Eat one vegetable with every meal.
1|salt|نمک|A white powder that adds taste|Add a little salt to the soup.
1|sugar|چینی|A sweet white powder|I take no sugar in my tea.
1|tea|چائے|A hot drink made from leaves|We drink tea in the evening.
1|oil|تیل|A thick liquid used for cooking|Heat the oil in the pan.
1|plate|پلیٹ|A flat dish for food|Put your plate in the sink.
1|cup|کپ|A small container for drinks|This cup is still hot.
1|knife|چاقو|A tool for cutting|Use a knife to cut the fruit.
1|spoon|چمچ|A tool for eating soup|Stir the tea with a spoon.
1|dog|کتا|A common pet animal|Our dog barks at strangers.
1|cat|بلی|A small pet animal|The cat sleeps all afternoon.
1|bird|پرندہ|An animal with wings|A small bird sat on the wire.
1|fish|مچھلی|An animal that lives in water|We saw a big fish in the pond.
1|horse|گھوڑا|A large animal people ride|The horse ran across the field.
1|cow|گائے|A farm animal that gives milk|The cow is standing near the tree.
1|goat|بکری|A small farm animal|The goat ate the green leaves.
1|sheep|بھیڑ|A farm animal with wool|Every sheep followed the shepherd.
1|lion|شیر|A large wild cat|The lion is called the king of animals.
1|elephant|ہاتھی|A very large grey animal|The elephant lifted the log easily.
1|monkey|بندر|A clever animal that climbs|A monkey took the boy's cap.
1|snake|سانپ|A long animal with no legs|A snake moved through the grass.
1|red|سرخ|The colour of blood|She wore a red dress.
1|blue|نیلا|The colour of the clear sky|His shirt is dark blue.
1|green|سبز|The colour of grass|The fields look green after rain.
1|yellow|پیلا|The colour of the sun|A yellow taxi stopped here.
1|black|کالا|The darkest colour|He carried a black bag.
1|white|سفید|The colour of milk|The walls are painted white.
1|brown|بھورا|The colour of wood|Her brown shoes are new.
1|big|بڑا|Large in size|They live in a big house.
1|small|چھوٹا|Little in size|This is a small mistake.
1|long|لمبا|Measuring a lot from end to end|It was a long journey.
1|short|چھوٹا|Not long|Give me a short answer.
1|tall|لمبا قد|High from top to bottom|He is the tallest boy in class.
1|old|پرانا|Not new or not young|This is an old photograph.
1|new|نیا|Made or bought recently|I bought a new bag today.
1|young|جوان|Not old|A young man helped us.
1|good|اچھا|Of high quality|That was a good decision.
1|bad|برا|Not good|Smoking is a bad habit.
1|hot|گرم|Having a high temperature|The tea is too hot.
1|cold|ٹھنڈا|Having a low temperature|The water is very cold.
1|happy|خوش|Feeling pleasure|She looks happy today.
1|sad|اداس|Feeling unhappy|He was sad after the news.
1|easy|آسان|Not difficult|The test was easy for everyone.
1|hard|مشکل|Difficult or solid|This question is hard.
1|fast|تیز|Moving quickly|That is a fast train.
1|slow|سست|Not fast|The traffic is very slow today.
1|clean|صاف|Free from dirt|Keep your room clean.
1|dirty|گندا|Not clean|His shoes are dirty.
1|full|بھرا ہوا|Holding as much as possible|The bus is already full.
1|empty|خالی|Containing nothing|The bottle is empty.
1|open|کھلا|Not closed|The shop is open until eight.
1|close|بند کرنا|To shut something|Please close the gate.
1|right|صحیح|Correct or the opposite of left|Your answer is right.
1|wrong|غلط|Not correct|I dialled the wrong number.
1|near|قریب|A short distance away|The mosque is near our house.
1|far|دور|A long distance away|The airport is far from here.
1|early|جلدی|Before the usual time|He came early to help.
1|late|دیر|After the usual time|Sorry, I am late again.
1|strong|مضبوط|Having power|He is strong enough to lift it.
1|weak|کمزور|Not strong|She felt weak after the fever.
1|rich|امیر|Having a lot of money|A rich man built this school.
1|poor|غریب|Having little money|They help poor families.
1|beautiful|خوبصورت|Very pleasant to look at|The valley is beautiful in spring.
1|ugly|بدصورت|Not pleasant to look at|That was an ugly old chair.
1|quiet|خاموش|Making little noise|Please stay quiet in the library.
1|loud|بلند آواز|Making a lot of noise|The music is too loud.
1|go|جانا|To move to a place|I go to school by bus.
1|come|آنا|To move towards a place|Come here for a moment.
1|eat|کھانا|To take food into the body|We eat lunch at one.
1|drink|پینا|To take liquid into the body|Drink water after exercise.
1|sleep|سونا|To rest with your eyes closed|Children should sleep early.
1|wake|جاگنا|To stop sleeping|I wake up at six.
1|walk|چلنا|To move on foot|We walk to the park daily.
1|run|دوڑنا|To move quickly on foot|He can run very fast.
1|sit|بیٹھنا|To rest on a chair|Please sit down.
1|stand|کھڑا ہونا|To be on your feet|Stand near the window.
1|speak|بولنا|To say words|Speak slowly, please.
1|listen|سننا|To pay attention to sound|Listen to your teacher.
1|read|پڑھنا|To look at and understand words|I read the newspaper daily.
1|write|لکھنا|To make words on paper|Write your name here.
1|learn|سیکھنا|To gain knowledge|We learn something new daily.
1|teach|سکھانا|To help someone learn|She teaches English to beginners.
1|play|کھیلنا|To take part in a game|The children play after school.
1|work|کام کرنا|To do a job|My uncle works in a bank.
1|help|مدد کرنا|To make things easier for someone|Please help me carry this.
1|give|دینا|To hand something to someone|Give the book to your sister.
1|take|لینا|To get something in your hand|Take this pen with you.
1|buy|خریدنا|To get something for money|I want to buy a notebook.
1|sell|بیچنا|To give something for money|They sell fresh milk here.
1|start|شروع کرنا|To begin something|Let us start the lesson.
1|stop|روکنا|To end or halt|Stop the car near the gate.
1|finish|ختم کرنا|To complete something|Finish your homework first.
1|wait|انتظار کرنا|To stay until something happens|Wait for me at the corner.
1|look|دیکھنا|To turn your eyes towards something|Look at the blackboard.
1|see|دیکھنا|To notice with your eyes|I can see the mountains today.
1|hear|سننا|To notice a sound|Did you hear that noise?
1|find|ڈھونڈنا|To discover something|I could not find my keys.
1|lose|کھونا|To no longer have something|Do not lose this receipt.
1|know|جاننا|To have information|I know the answer.
1|think|سوچنا|To use your mind|Think before you speak.
1|understand|سمجھنا|To know the meaning|I understand the question now.
1|remember|یاد رکھنا|To keep in your mind|Remember to lock the door.
1|forget|بھولنا|To fail to remember|Do not forget your lunch.
1|like|پسند کرنا|To enjoy something|I like cold weather.
1|love|محبت کرنا|To care about deeply|They love their grandparents.
1|want|چاہنا|To wish for something|I want a cup of tea.
1|need|ضرورت ہونا|To require something|We need more chairs.
1|ask|پوچھنا|To say a question|Ask the teacher politely.
1|answer|جواب دینا|To reply|Answer the phone, please.
1|call|بلانا|To phone or shout to someone|Call me when you arrive.
1|tell|بتانا|To give information|Tell me the truth.
1|show|دکھانا|To let someone see|Show me your notebook.
1|bring|لانا|To carry something here|Bring a chair from inside.
1|carry|اٹھانا|To hold and move something|He carried the box upstairs.
1|put|رکھنا|To place something somewhere|Put the milk in the fridge.
1|make|بنانا|To create something|She makes beautiful cards.
1|build|تعمیر کرنا|To make a structure|They will build a new school.
1|break|توڑنا|To damage into pieces|Do not break the glass.
1|fix|ٹھیک کرنا|To repair|He can fix the fan.
1|cut|کاٹنا|To divide with a blade|Cut the paper in half.
1|wash|دھونا|To clean with water|Wash the dishes after dinner.
1|cook|پکانا|To prepare food with heat|My mother cooks every evening.
1|wear|پہننا|To have clothes on your body|Wear a warm coat today.
1|drive|چلانا|To control a vehicle|He drives very carefully.
1|fly|اڑنا|To move through the air|Birds fly south in winter.
1|swim|تیرنا|To move through water|She learned to swim last summer.
1|jump|کودنا|To push yourself into the air|The boy jumped over the wall.
1|climb|چڑھنا|To go up something|They climbed the small hill.
1|throw|پھینکنا|To send through the air|Throw the ball to me.
1|catch|پکڑنا|To take hold of something moving|He caught the ball easily.
1|push|دھکیلنا|To move away by force|Push the door gently.
1|pull|کھینچنا|To move towards you|Pull the rope hard.
1|smile|مسکرانا|To move your mouth in happiness|She smiled at the children.
1|laugh|ہنسنا|To make sounds of happiness|We laughed at his joke.
1|cry|رونا|To let tears fall|The baby cried all night.
1|sing|گانا|To make music with your voice|The class sang together.
1|dance|ناچنا|To move to music|They danced at the wedding.
1|draw|بنانا|To make a picture|Draw a map of your street.
1|count|گننا|To find the number|Count the chairs in the room.
1|pay|ادا کرنا|To give money for something|I will pay for the tickets.
1|live|رہنا|To have your home somewhere|They live near the station.
1|die|مرنا|To stop living|The old tree finally died.
1|grow|بڑھنا|To become bigger|Children grow very quickly.
1|change|تبدیل کرنا|To make different|Change your wet clothes.
1|move|حرکت کرنا|To go from one place to another|Please move a little.
1|turn|مڑنا|To change direction|Turn left at the bank.
1|send|بھیجنا|To make something go somewhere|Send me a message.
1|meet|ملنا|To come together with someone|Let us meet on Friday.
1|visit|ملاقات کرنا|To go and see someone|We visit our aunt every month.
1|stay|ٹھہرنا|To remain in a place|Stay here until I return.
1|leave|چھوڑنا|To go away from a place|They leave at seven.
1|return|واپس آنا|To come back|He returned after two years.
1|day|دن|The time when it is light|It was a busy day.
1|night|رات|The time when it is dark|The night was very quiet.
1|morning|صبح|The early part of the day|I study every morning.
1|evening|شام|The end part of the day|We walk in the evening.
1|week|ہفتہ|Seven days|I will call you next week.
1|month|مہینہ|About thirty days|This month has been very hot.
1|year|سال|Twelve months|We met three years ago.
1|hour|گھنٹہ|Sixty minutes|The film lasts two hours.
1|minute|منٹ|Sixty seconds|Wait one minute, please.
1|time|وقت|What clocks measure|We do not have much time.
1|today|آج|This day|Today is a holiday.
1|tomorrow|کل|The day after today|The test is tomorrow.
1|yesterday|گزشتہ کل|The day before today|It rained yesterday.
1|now|اب|At this moment|We should leave now.
1|always|ہمیشہ|At all times|He is always on time.
1|never|کبھی نہیں|At no time|She never misses class.
1|sometimes|کبھی کبھی|On some occasions|Sometimes I walk to work.
1|often|اکثر|Many times|We often eat together.
1|money|پیسہ|Coins and notes used to buy things|Save some money every month.
1|price|قیمت|The amount something costs|The price of sugar has risen.
1|job|نوکری|Work done for money|He found a good job.
1|name|نام|What a person is called|Write your name clearly.
1|word|لفظ|A single unit of language|Learn ten new words daily.
1|letter|خط|A written message or a sign|I wrote a letter to my uncle.
1|number|نمبر|A figure like one or two|What is your room number?
1|paper|کاغذ|A thin material for writing|Give me a sheet of paper.
1|pen|قلم|A tool for writing with ink|My pen has run out of ink.
1|pencil|پنسل|A tool for writing with lead|Sharpen your pencil.
1|bag|بیگ|A container you carry|My bag is very heavy.
1|clothes|کپڑے|Things you wear|Fold your clothes neatly.
1|shirt|قمیض|Clothing for the upper body|His shirt is white.
1|shoe|جوتا|Clothing for the foot|One shoe is missing.
1|car|گاڑی|A vehicle with four wheels|Their car is parked outside.
1|bus|بس|A large vehicle for many people|The bus comes every ten minutes.
1|train|ریل گاڑی|A vehicle that runs on rails|The train left on time.
1|bicycle|سائیکل|A vehicle with two wheels|He rides his bicycle to school.
1|plane|جہاز|A vehicle that flies|The plane landed safely.
1|boat|کشتی|A small vehicle for water|We crossed the river by boat.
1|phone|فون|A device for talking to people|My phone battery is low.
1|light|روشنی|Brightness that lets us see|Turn on the light, please.
1|music|موسیقی|Pleasant organised sound|She listens to music while studying.
1|game|کھیل|An activity with rules|Cricket is a popular game.
1|story|کہانی|A description of events|Grandmother told us a story.
1|picture|تصویر|A drawing or photograph|This picture is very old.
1|colour|رنگ|Red, blue, green and so on|What colour do you like?
1|sound|آواز|Something you can hear|I heard a strange sound.
1|question|سوال|Something you ask|That is a good question.
1|problem|مسئلہ|Something difficult to deal with|We solved the problem together.
1|idea|خیال|A thought or plan|She had a clever idea.
1|way|راستہ|A method or a route|This is the shortest way.
1|place|جگہ|A location|This is a quiet place to study.
1|thing|چیز|An object|Put your things in the cupboard.
1|part|حصہ|A piece of something|This part is missing.
1|side|طرف|One of the two surfaces or edges|Sit on this side.
1|end|اختتام|The final part|We waited until the end.
1|top|اوپری حصہ|The highest part|The book is on top of the shelf.
1|bottom|نچلا حصہ|The lowest part|Look at the bottom of the page.
1|middle|درمیان|The centre|Stand in the middle of the line.
1|front|سامنے|The forward part|Sit in the front row.
1|health|صحت|The condition of your body|Good health is a great blessing.
1|medicine|دوا|Something taken to treat illness|Take this medicine after meals.
1|doctor|ڈاکٹر|A person who treats sick people|The doctor examined him carefully.
1|pain|درد|An unpleasant feeling in the body|The pain in my knee has gone.
1|illness|بیماری|A condition of being sick|A small illness kept him home.
1|body|جسم|The whole physical form|Exercise keeps the body fit.
1|life|زندگی|The time a person is alive|Life is full of surprises.
1|world|دنیا|The earth and everyone on it|The world is changing quickly.
1|people|لوگ|More than one person|Many people came to the fair.
1|home|گھر|The place where you live|I reach home by six.
1|dinner|رات کا کھانا|The main evening meal|Dinner is ready at eight.
1|lunch|دوپہر کا کھانا|The midday meal|We had lunch in the garden.
1|breakfast|ناشتہ|The first meal of the day|Never skip your breakfast.
1|holiday|چھٹی|A day without work or school|Friday is a holiday for us.
1|birthday|سالگرہ|The day you were born|Her birthday is in June.
1|party|تقریب|A social event|We went to a small party.
1|gift|تحفہ|Something given to someone|He brought a gift for his sister.
1|news|خبر|Information about recent events|The news was surprising.
1|weather|موسم|The state of the air outside|The weather is pleasant today.
1|winter|سردی|The coldest season|Winter here is very cold.
1|summer|گرمی|The hottest season|Summer holidays start in June.
1|spring|بہار|The season when plants grow|Flowers bloom in spring.
1|autumn|خزاں|The season when leaves fall|Autumn brings cool evenings.
1|snow|برف|Soft white frozen water|Snow covered the whole valley.
1|heat|گرمی|Being hot|The heat was hard to bear.
1|shade|سایہ|A place out of the sun|We sat in the shade.
1|dust|گرد|Fine dry powder|Dust covered the table.
1|noise|شور|Loud unpleasant sound|The noise woke everyone.
1|smell|خوشبو|What you notice with your nose|The smell of fresh bread is lovely.
1|taste|ذائقہ|What you notice with your tongue|This soup has a strong taste.
1|hunger|بھوک|The feeling of needing food|Hunger made him restless.
1|thirst|پیاس|The feeling of needing water|Thirst is worse than hunger.
1|fear|خوف|The feeling of being afraid|He spoke without fear.
1|hope|امید|The feeling that something good will happen|We never lost hope.
1|joy|خوشی|A feeling of great happiness|Her face was full of joy.
1|anger|غصہ|A strong feeling of being upset|He controlled his anger well.
1|truth|سچ|What is real and correct|Always speak the truth.
1|lie|جھوٹ|Something untrue|A small lie causes big trouble.
1|trust|بھروسہ|Belief that someone is honest|Trust takes years to build.
1|respect|احترام|Polite regard for someone|Show respect to your elders.
1|duty|فرض|Something you must do|It is our duty to help.
1|rule|اصول|An instruction that must be followed|Follow the rules of the road.
1|test|امتحان|A set of questions to check knowledge|The test starts at ten.
1|lesson|سبق|Something taught|Today's lesson was interesting.
1|class|جماعت|A group of students|Our class has thirty students.
1|homework|گھر کا کام|School work done at home|Finish your homework early.
1|mistake|غلطی|Something done wrongly|Everyone makes a mistake sometimes.
1|practice|مشق|Doing something repeatedly to improve|Practice makes a person perfect.
1|effort|کوشش|Hard work|Your effort will be rewarded.
1|success|کامیابی|Achieving what you wanted|Success needs patience.
1|failure|ناکامی|Not achieving what you wanted|Failure teaches useful lessons.
2|achieve|حاصل کرنا|To succeed in doing something after effort|She achieved her goal within a year.
2|admire|تعریف کرنا|To respect and like someone greatly|I admire his patience.
2|advice|مشورہ|An opinion about what someone should do|He gave me useful advice.
2|afford|استطاعت رکھنا|To have enough money for something|We cannot afford a new car yet.
2|agree|اتفاق کرنا|To have the same opinion|I agree with your plan.
2|allow|اجازت دینا|To let someone do something|The teacher allowed us to leave.
2|amount|مقدار|How much of something there is|A small amount of salt is enough.
2|ancient|قدیم|Very old and from long ago|We visited an ancient fort.
2|announce|اعلان کرنا|To tell people about something officially|They announced the results today.
2|appear|ظاہر ہونا|To become visible or seem|The moon appeared behind the clouds.
2|apply|درخواست دینا|To make a formal request|He applied for a scholarship.
2|appreciate|قدر کرنا|To value or be grateful for something|I appreciate your honesty.
2|approach|قریب آنا|To come nearer to something|Winter is approaching quickly.
2|argue|بحث کرنا|To disagree in words|They argued about the price.
2|arrange|ترتیب دینا|To plan or organise something|We arranged the chairs in rows.
2|arrive|پہنچنا|To reach a place|The guests arrived at noon.
2|attempt|کوشش|An act of trying|His first attempt failed.
2|attend|شرکت کرنا|To be present at an event|She attends every meeting.
2|attention|توجہ|Careful thought or notice|Pay attention to the details.
2|attract|متوجہ کرنا|To make someone interested|Bright colours attract children.
2|avoid|بچنا|To stay away from something|Avoid oily food at night.
2|aware|باخبر|Knowing about something|Are you aware of the new rule?
2|balance|توازن|An equal state between two things|Keep a balance between work and rest.
2|behave|برتاؤ کرنا|To act in a particular way|The children behaved very well.
2|belief|عقیدہ|Something you accept as true|His belief in hard work never changed.
2|benefit|فائدہ|A helpful result|Walking has many health benefits.
2|blame|الزام دینا|To say someone caused something bad|Do not blame others for your errors.
2|borrow|ادھار لینا|To take something and return it later|Can I borrow your notes?
2|brave|بہادر|Showing courage|The brave boy jumped into the river.
2|calm|پرسکون|Peaceful and not excited|Stay calm during the exam.
2|careful|محتاط|Giving attention to avoid harm|Be careful on the wet floor.
2|cause|سبب|The reason something happens|Careless driving is a common cause of accidents.
2|celebrate|جشن منانا|To do something special for an occasion|We celebrated her success.
2|certain|یقینی|Sure about something|I am certain he will come.
2|challenge|چیلنج|Something difficult that tests you|Learning a language is a challenge.
2|chance|موقع|An opportunity or possibility|Give him one more chance.
2|character|کردار|The qualities that make a person|Honesty is part of his character.
2|choice|انتخاب|The act of choosing|You made the right choice.
2|clear|واضح|Easy to see or understand|Her instructions were very clear.
2|comfort|آرام|A feeling of ease|The chair gives great comfort.
2|common|عام|Happening often or shared by many|This is a common mistake.
2|compare|موازنہ کرنا|To look at differences and similarities|Compare the two answers.
2|compete|مقابلہ کرنا|To try to win against others|Ten teams competed this year.
2|complain|شکایت کرنا|To say you are unhappy about something|He complained about the noise.
2|complete|مکمل|Having all parts|The list is now complete.
2|concern|تشویش|Worry about something|Her health is my main concern.
2|condition|حالت|The state something is in|The road is in poor condition.
2|confident|پراعتماد|Sure of your own ability|She is confident about the interview.
2|confuse|الجھانا|To make someone unable to think clearly|The long question confused me.
2|connect|جوڑنا|To join two things|Connect the wire to the socket.
2|consider|غور کرنا|To think about carefully|Please consider my request.
2|contain|رکھنا|To have inside|This box contains old letters.
2|continue|جاری رکھنا|To keep doing something|Continue reading from page five.
2|control|قابو|Power over something|He kept control of the situation.
2|convince|قائل کرنا|To make someone believe something|He convinced us to wait.
2|correct|درست|Free from mistakes|Your spelling is correct.
2|courage|ہمت|The ability to face fear|It takes courage to admit a mistake.
2|create|تخلیق کرنا|To make something new|They created a lovely design.
2|crowd|ہجوم|A large group of people|A crowd gathered near the gate.
2|damage|نقصان|Harm caused to something|The storm caused heavy damage.
2|danger|خطرہ|The chance of harm|There is no danger here.
2|decide|فیصلہ کرنا|To choose after thinking|We decided to postpone the trip.
2|decrease|کم ہونا|To become smaller in amount|Prices decreased slightly.
2|defend|دفاع کرنا|To protect from attack|He defended his opinion calmly.
2|delay|تاخیر|A period of waiting|The flight had a two-hour delay.
2|deliver|پہنچانا|To take goods to a place|They deliver bread every morning.
2|demand|مطالبہ|A strong request|Their demand was reasonable.
2|depend|انحصار کرنا|To need or rely on|The result depends on your effort.
2|describe|بیان کرنا|To say what something is like|Describe the picture in three lines.
2|deserve|مستحق ہونا|To have earned something|You deserve this reward.
2|design|ڈیزائن|A plan or pattern|The design of the building is modern.
2|desire|خواہش|A strong wish|He had a desire to travel.
2|destroy|تباہ کرنا|To damage completely|Fire destroyed the old shop.
2|detail|تفصیل|A small piece of information|Explain the plan in detail.
2|develop|ترقی دینا|To grow or improve|The town developed very fast.
2|difference|فرق|The way things are not the same|There is a big difference between them.
2|difficult|مشکل|Not easy|This is a difficult decision.
2|direct|براہ راست|Going straight without stopping|Take the direct route.
2|disappear|غائب ہونا|To stop being visible|The keys disappeared from the table.
2|discover|دریافت کرنا|To find something for the first time|Scientists discovered a new plant.
2|discuss|بحث کرنا|To talk about something|Let us discuss the budget.
2|distance|فاصلہ|The space between two places|The distance is only two kilometres.
2|divide|تقسیم کرنا|To separate into parts|Divide the work among four people.
2|doubt|شک|A feeling of not being sure|I have no doubt about his ability.
2|effect|اثر|A change caused by something|The medicine had a quick effect.
2|encourage|حوصلہ دینا|To give someone confidence|Her words encouraged the whole team.
2|enemy|دشمن|A person who opposes you|Fear is your biggest enemy.
2|enough|کافی|As much as needed|We have enough time.
2|enter|داخل ہونا|To go into a place|Please enter quietly.
2|environment|ماحول|The natural world around us|We must protect the environment.
2|equal|برابر|The same in amount or value|Give equal shares to everyone.
2|escape|فرار ہونا|To get away from a place|The bird escaped from the cage.
2|especially|خاص طور پر|More than usual|I like fruit, especially mangoes.
2|event|واقعہ|Something that happens|The event was well organised.
2|evidence|ثبوت|Facts that prove something|There is clear evidence of progress.
2|exact|بالکل درست|Completely correct|Give me the exact figure.
2|example|مثال|Something that shows a rule|Give an example of a verb.
2|excellent|بہترین|Extremely good|Her work is excellent.
2|except|کے علاوہ|Not including|Everyone came except Ali.
2|exchange|تبادلہ|Giving one thing and getting another|We exchanged addresses.
2|excited|پرجوش|Very happy and interested|The children were excited about the trip.
2|excuse|بہانہ|A reason given to explain a fault|Laziness is not an excuse.
2|exercise|ورزش|Physical activity for health|Daily exercise improves your mood.
2|exist|موجود ہونا|To be real or present|Such problems still exist.
2|expect|توقع کرنا|To think something will happen|We expect good results.
2|expensive|مہنگا|Costing a lot of money|That laptop is too expensive.
2|experience|تجربہ|Knowledge gained by doing|He has ten years of experience.
2|explain|وضاحت کرنا|To make something clear|Explain the rule once more.
2|express|اظہار کرنا|To show what you think or feel|She expressed her thanks warmly.
2|familiar|مانوس|Well known to you|This road looks familiar.
2|famous|مشہور|Known by many people|He is a famous writer.
2|fault|قصور|Responsibility for something wrong|It was not your fault.
2|favour|احسان|A kind act for someone|May I ask you a favour?
2|feeling|احساس|An emotion or physical sense|I had a strange feeling.
2|fill|بھرنا|To make something full|Fill the form carefully.
2|final|آخری|Coming at the end|This is the final warning.
2|follow|پیروی کرنا|To go after or obey|Follow the teacher's instructions.
2|force|طاقت|Strength or power|Do not use force on the lock.
2|freedom|آزادی|The right to act as you wish|Freedom brings responsibility.
2|frequent|بار بار|Happening often|He is a frequent visitor.
2|friendly|دوستانہ|Kind and pleasant|The staff were very friendly.
2|frighten|ڈرانا|To make someone afraid|The loud bang frightened the dog.
2|future|مستقبل|The time that is coming|Plan for the future today.
2|gather|جمع کرنا|To bring or come together|People gathered in the hall.
2|general|عام|Relating to most things|The general opinion was positive.
2|gentle|نرم|Kind and careful|Use a gentle voice with children.
2|goal|مقصد|Something you want to achieve|My goal is to speak fluently.
2|govern|حکومت کرنا|To officially control a country|A council governs the town.
2|guess|اندازہ لگانا|To give an answer without being sure|Guess the meaning from the sentence.
2|guide|رہنمائی کرنا|To show the way|A local man guided us.
2|habit|عادت|Something you do regularly|Reading is a good habit.
2|handle|سنبھالنا|To deal with something|She handled the problem well.
2|harm|نقصان پہنچانا|To hurt or damage|Too much sugar can harm you.
2|honest|ایماندار|Telling the truth|He is an honest shopkeeper.
2|huge|بہت بڑا|Extremely large|A huge crowd filled the ground.
2|humble|عاجز|Not proud|He stayed humble after success.
2|ignore|نظر انداز کرنا|To pay no attention to|Do not ignore small symptoms.
2|imagine|تصور کرنا|To form a picture in your mind|Imagine a quiet green valley.
2|immediate|فوری|Happening at once|The response was immediate.
2|importance|اہمیت|The value of something|Never underestimate the importance of rest.
2|improve|بہتر بنانا|To make better|Reading improves your vocabulary.
2|include|شامل کرنا|To have as a part|The price includes delivery.
2|increase|اضافہ کرنا|To make bigger in amount|They increased the salary.
2|independent|خودمختار|Not controlled by others|She is financially independent.
2|influence|اثر ڈالنا|To have an effect on someone|Friends influence our choices.
2|inform|مطلع کرنا|To tell someone officially|Please inform the office.
2|injure|زخمی کرنا|To hurt someone physically|Two players were injured.
